sku_id,category,name,mrp,discountPercent,availableQuantity,discountedSellingPrice,weightInGms,outOfStock,quantity
591,Cooking Essentials,Keya Italian Pizza Oregano,109.0,11.0,0,97.0,80,TRUE,80
592,Cooking Essentials,Chef's Basket Durum Wheat Penne Pasta,160.0,50.0,0,80.0,500,TRUE,500
593,Cooking Essentials,Tata Sampann Kala Chana,125.0,0.0,0,125.0,1000,TRUE,1
594,Cooking Essentials,India Gate Basmati Rice,210.0,0.0,0,210.0,1000,TRUE,1
595,Cooking Essentials,24 Mantra Organic Whole Wheat Atta,64.0,7.0,0,59.0,1000,TRUE,1
596,Cooking Essentials,Zorabian Chicken Kheema Parathas,190.0,0.0,0,190.0,300,TRUE,300
597,Cooking Essentials,Sunfeast Pasta Treat Pack of Tomato Cheese,28.0,17.0,0,23.0,65,TRUE,65
598,Cooking Essentials,Sugarlite 50% Less Calories Sugar Pouch,99.0,40.0,0,59.0,500,TRUE,500
599,Cooking Essentials,Popular Essentials Sabja/Basil Seeds,60.0,15.0,0,51.0,100,TRUE,100
600,Cooking Essentials,Patanjali Pure Honey,95.0,0.0,0,95.0,250,TRUE,250
601,Cooking Essentials,Weikfield Falooda Mix - Mango,49.0,2.0,0,48.0,200,TRUE,200
602,Cooking Essentials,Pro Nature Organic Sonamasoori Brown Rice,102.0,7.0,0,94.0,1000,TRUE,1
603,Cooking Essentials,Maggi Special Masala Spicy Yummy Noodles,72.0,0.0,0,72.0,280,TRUE,280
604,Cooking Essentials,Godrej Yummiez Chicken Breakfast Salami,150.0,4.0,0,143.0,250,TRUE,250
605,Cooking Essentials,Everest Saffron Kesar,120.0,0.0,0,120.0,1,TRUE,0
606,Munchies,Maggi 2 Minute Masala Noodles,12.0,0.0,6,12.0,70,FALSE,70
607,Munchies,iD Idli & Dosa Batter ,80.0,15.0,6,68.0,1000,FALSE,1
608,Munchies,Tata Salt,24.0,0.0,6,24.0,1000,FALSE,1
609,Munchies,Arden Eggs White,97.0,0.0,4,97.0,696,FALSE,12
610,Munchies,Arden Eggs White,65.0,15.0,4,55.0,348,FALSE,6
611,Munchies,Fortune Sunlite Refined Sunflower (Pouch),230.0,4.0,6,219.0,1000,FALSE,1
612,Munchies,Aashirvaad Superior MP Atta,250.0,2.0,6,245.0,5000,FALSE,5
613,Munchies,Amul Pure Ghee (Pouch),255.0,2.0,6,249.0,500,FALSE,500
614,Munchies,Arden Eggs Brown,85.0,7.0,4,79.0,348,FALSE,6
615,Munchies,Tata Salt Lite,40.0,10.0,6,36.0,1000,FALSE,1
616,Munchies,Saffola Gold Oil (Pouch),215.0,0.0,6,215.0,1000,FALSE,1
617,Munchies,Fortune Sunlite Refined Sunflower (Jar),925.0,0.0,6,925.0,5000,FALSE,5
618,Munchies,Fortune Rice Bran (Pouch),225.0,11.0,6,199.0,1000,FALSE,1
619,Munchies,Saffola Active Oil,210.0,0.0,6,210.0,1000,FALSE,1
620,Munchies,Amul Pure Ghee (Pouch),505.0,1.0,2,499.0,1000,FALSE,1
621,Munchies,Aashirvaad Atta,460.0,13.0,6,399.0,10000,FALSE,10
622,Munchies,Popular Essentials Toor Dal (Un-Polished),160.0,6.0,4,149.0,1000,FALSE,1
623,Munchies,Amul Ghee (Tin),520.0,2.0,6,509.0,1000,FALSE,1
624,Munchies,Amul Fresh Cream,197.0,3.0,3,191.0,1000,FALSE,1
625,Munchies,Popular Essentials Pure Jaggery,50.0,2.0,6,49.0,450,FALSE,450
626,Munchies,Aashirvaad Multigrain Atta,64.0,3.0,2,62.0,1000,FALSE,1
627,Munchies,Fortune Soyabean Oil,1005.0,0.0,6,999.0,5000,FALSE,5
628,Munchies,Popular Essentials Sunflower Seeds,25.0,0.0,6,25.0,50,FALSE,50
629,Munchies,Tata Sampann kabuli chana,185.0,1.0,4,183.0,1000,FALSE,500
630,Munchies,Dhara Groundnut Oil (Pouch),230.0,11.0,6,203.0,1000,FALSE,1
631,Munchies,Dhara Health Refined Sun Flower Oil Jar,1200.0,18.0,6,984.0,5000,FALSE,5
632,Munchies,24 Mantra Organic Jaggery Powder,80.0,15.0,6,68.0,500,FALSE,500
633,Munchies,Tata Sampann High Protien Kabuli Chana,94.0,0.0,1,94.0,500,FALSE,500
634,Munchies,Dhara Kachi Ghani Mustard Oil Jar,1250.0,8.0,6,1143.0,5000,FALSE,5
635,Munchies,D'lecta Dairy Cream,54.0,5.0,6,51.0,200,FALSE,200
636,Munchies,Ching's Secret Instant Hot Garlic Noodles,15.0,0.0,3,15.0,60,FALSE,60
637,Munchies,Dabur Ginger Garlic Paste,25.0,8.0,3,23.0,100,FALSE,100
638,Munchies,Ching's Secret Instant Schezwan Noodles,15.0,0.0,6,15.0,60,FALSE,60
639,Munchies,Gowardhan Ghee/Tuppa Jar,315.0,1.0,6,309.0,500,FALSE,500
640,Munchies,Tata Sampann Unpolished Moong Dal ,92.0,4.0,4,88.0,500,FALSE,500
641,Munchies,Aashirvaad Select Atta,64.0,0.0,6,64.0,1000,FALSE,1
642,Munchies,Popular Essentials Misri Dana (Diamond Sugar) ,15.0,0.0,4,15.0,100,FALSE,100
643,Munchies,Gowardhan Ghee Jar,598.0,3.0,6,579.0,1000,FALSE,1
644,Munchies,Top Ramen  Noodles Curry Veg Pouch,20.0,0.0,1,20.0,70,FALSE,70
645,Munchies,Popular Essentials Refined Sugar,60.0,0.0,6,60.0,1000,FALSE,1
646,Munchies,Fortune Kachi Ghani Mustard Oil Bottle,216.0,7.0,6,199.0,1000,FALSE,1
647,Munchies,Saffola Veggie Twist Masala Oats,15.0,0.0,6,15.0,38,FALSE,38
648,Munchies,Satyam Puffed Rice Kurmura (R),23.0,0.0,6,23.0,200,FALSE,200
649,Munchies,Quaker Oats,79.0,0.0,2,79.0,400,FALSE,400
650,Munchies,Aashirvaad Select Sharbati Atta,315.0,10.0,6,283.0,5000,FALSE,5
651,Munchies,Popular Essentials Refined Sugar,295.0,10.0,6,265.0,5000,FALSE,5
652,Munchies,Gowardhan Cow Ghee Pouch,579.0,10.0,6,521.0,1000,FALSE,1
653,Munchies,Dhara Nourish Refined Sunflower Oil Pouch,210.0,5.0,6,199.0,1000,FALSE,1
654,Munchies,Parachute Oil ,40.0,7.0,3,37.0,100,FALSE,100
655,Munchies,Popular Essentials Plain Puffed Rice (Murmura/Muri),18.0,0.0,6,18.0,100,FALSE,100
656,Munchies,Amul Mithai Mate Condensed Sweetened Milk,56.0,3.0,4,54.0,200,FALSE,200
657,Munchies,Saffola Gold (Jar),1240.0,0.0,6,1240.0,5000,FALSE,5
658,Munchies,McCain New Mini Samosa with Cheese Pizza Style Filling,120.0,1.0,3,118.0,240,FALSE,240
659,Munchies,Fortune Rice Bran Health Oil (Jar),1050.0,1.0,6,1039.0,5000,FALSE,5
660,Munchies,Arden Desi Eggs,110.0,13.0,4,95.0,348,FALSE,6
661,Munchies,Fortune Rozana Basmati Rice,585.0,21.0,6,462.0,5000,FALSE,5
662,Munchies,Fortune Biriyani Special Basmati Rice,175.0,0.0,5,175.0,1000,FALSE,1
663,Munchies,Everest Garam Masala,78.0,7.0,5,72.0,100,FALSE,100
664,Munchies,Popular Essentials Pumpkin Seeds,90.0,16.0,6,75.0,100,FALSE,100
665,Munchies,Fortune Soya Health Refined Soybean Oil,210.0,1.0,2,206.0,1000,FALSE,1
666,Munchies,Gowardhan Pure Ghee Pouch,295.0,4.0,6,281.0,500,FALSE,500
667,Munchies,Popular Essentials Jeera/Cumin Seeds,40.0,5.0,3,38.0,100,FALSE,100
668,Munchies,Weikfield Baking Soda,30.0,3.0,6,29.0,100,FALSE,100
669,Munchies,Everest Pav Bhaji Masala,37.0,10.0,4,33.0,50,FALSE,50
670,Munchies,Tata Sampann Unpolished Chana Dal,95.0,6.0,2,89.0,1000,FALSE,500
671,Munchies,Amul Mithai Mate EOE Tin,112.0,2.0,6,109.0,400,FALSE,400
672,Munchies,Pillsbury Chakki Fresh Atta,450.0,16.0,6,375.0,10000,FALSE,10
673,Munchies,Everest Chicken Masala,39.0,2.0,1,38.0,50,FALSE,50
674,Munchies,Dhara Life Refined Ricebran Oil (Pouch),205.0,7.0,6,190.0,1000,FALSE,1
675,Munchies,Borges Extra Virgin Olive Oil,400.0,25.0,1,299.0,250,FALSE,250
676,Munchies,Everest Shahi Biryani Masala,70.0,14.0,6,60.0,50,FALSE,50
677,Munchies,Popular Essentials Californian Almond,350.0,28.0,6,251.0,250,FALSE,250
678,Munchies,Popular Essentials Ajwain Whole,25.0,0.0,4,25.0,50,FALSE,50
679,Munchies,Everest Tikhalal Chilli Powder,235.0,9.0,6,212.0,500,FALSE,500
680,Munchies,Popular Essentials Kabuli Chana Regular,85.0,9.0,6,77.0,500,FALSE,500
681,Munchies,Pillsbury Chakki Fresh Atta,52.0,0.0,4,52.0,1000,FALSE,1
682,Munchies,Popular Essentials Saunf/Fennel Seeds,45.0,2.0,6,44.0,100,FALSE,100
683,Munchies,Popular Essentials Bansi Sooji,35.0,2.0,3,34.0,500,FALSE,500
684,Munchies,Happilo Premium International Queen Kalmi Dates,245.0,29.0,6,172.0,200,FALSE,200
685,Munchies,Tata Sampann Unpolished Urad Whole,101.0,6.0,4,94.0,500,FALSE,500
686,Munchies,Popular Essentials Cashew Split,325.0,12.0,6,283.0,250,FALSE,250
687,Munchies,Popular Essentials Chana Dal (Un-Polished),60.0,10.0,6,54.0,500,FALSE,500
688,Munchies,Tata Sampann Unpolished Rajma (Chitra),134.0,6.0,6,125.0,500,FALSE,500
689,Munchies,Everest Garam Masala,42.0,2.0,2,41.0,50,FALSE,50
690,Munchies,Everest Kitchen King Masala,70.0,14.0,2,60.0,100,FALSE,100
691,Munchies,24 Mantra Organic Cumin,70.0,7.0,2,65.0,100,FALSE,100
692,Munchies,Nestle Milkmaid,132.0,3.0,6,128.0,400,FALSE,400
693,Munchies,Popular Essentials Sona Masouri Steam Rice,65.0,9.0,6,59.0,1000,FALSE,1
694,Munchies,24 Mantra Organic Tur Dal,260.0,20.0,6,208.0,1000,FALSE,1
695,Munchies,Gits Gulab Jamun Instant Dessert Mix,99.0,10.0,6,89.0,200,FALSE,200
696,Munchies,Popular Essentials Black Masoor Whole (Un-Polished),65.0,10.0,3,58.0,500,FALSE,500
697,Munchies,24 Mantra Organic Peanuts,135.0,7.0,1,125.0,500,FALSE,500
698,Munchies,Everest Hingraj Powder,90.0,10.0,2,81.0,50,FALSE,50
699,Munchies,Everest Black Pepper Powder,135.0,14.0,6,115.0,100,FALSE,100
700,Munchies,Tata Sampann Masoor Dal Stand,150.0,10.0,4,134.0,1000,FALSE,1
701,Munchies,24 Mantra Organic Besan,95.0,7.0,5,88.0,500,FALSE,500
702,Munchies,Quaker Oats,199.0,7.0,6,184.0,1000,FALSE,1
703,Munchies,Saffola Gold Refined Cooking Oil (Jar),485.0,7.0,6,449.0,2000,FALSE,2
704,Munchies,Nestle Everyday Dairy Whitener,210.0,0.0,4,210.0,400,FALSE,400
705,Munchies,24 Mantra Organic Red Poha,75.0,8.0,1,69.0,500,FALSE,500
706,Munchies,Everest Powder - Tea Masala,98.0,9.0,5,89.0,100,FALSE,100
707,Munchies,Tata Sampann Urad Dal Split,94.0,4.0,6,90.0,500,FALSE,500
708,Munchies,Popular Essentials Idli Sooji ,30.0,6.0,6,28.0,500,FALSE,500
709,Munchies,Popular Essentials Dessicated Coconut,95.0,9.0,6,86.0,200,FALSE,200
710,Munchies,Sunfeast Yippee! Mood Masala Noodles,60.0,28.0,3,43.0,260,FALSE,260
711,Munchies,Chef's Basket Durum Wheat Elbow Pasta,160.0,50.0,6,80.0,500,FALSE,500
712,Munchies,MTR Breakfast Khatta Meetha Poha Mix,25.0,20.0,6,20.0,60,FALSE,60
713,Munchies,Satyam Khobra,113.0,10.0,5,101.0,200,FALSE,200
714,Munchies,Betty Crocker Complete Pancake Mix Original,110.0,4.0,6,105.0,250,FALSE,500
715,Munchies,Borges Durum Wheat Fusilli Pasta ,250.0,0.0,3,250.0,500,FALSE,500
716,Munchies,24 Mantra Organic Green Moong Dal - Split,135.0,0.0,2,135.0,500,FALSE,500
717,Munchies,Weikfield Vanilla Flavoured Custard Powder,37.0,0.0,6,37.0,100,FALSE,100
718,Munchies,Tata Sampann Moong Dal Split,180.0,1.0,5,178.0,1000,FALSE,200
719,Munchies,Tata Sampann Kala Chana,64.0,0.0,5,64.0,500,FALSE,500
720,Munchies,Saffola Soya Chunks Mealmaker,50.0,0.0,2,50.0,200,FALSE,200
721,Munchies,24 Mantra Bura Sugar (Demerara),80.0,10.0,6,72.0,500,FALSE,500
722,Munchies,Popular Essentials Green Cardamom (Elaichi),200.0,1.0,6,198.0,50,FALSE,50
723,Munchies,Hershey's Syrup Delicious Strawberry,95.0,0.0,1,95.0,200,FALSE,200
724,Munchies,Popular Essentials Anjeer,190.0,11.0,4,169.0,100,FALSE,100
725,Munchies,Popular Essentials Mustard Seeds Rai Small,20.0,0.0,2,20.0,100,FALSE,100
726,Munchies,Weikfield Baking Powder,33.0,3.0,6,32.0,100,FALSE,100
727,Munchies,Dabur Honey Squeezy,185.0,9.0,6,167.0,225,FALSE,225
728,Munchies,Tata Sampann High Protein Kali Urad,91.0,14.0,6,78.0,500,FALSE,500
729,Munchies,Everest Kitchen King Masala,37.0,2.0,6,36.0,50,FALSE,50
730,Munchies,Chef's Basket Durum Wheat Fusilli Pasta,160.0,50.0,6,80.0,500,FALSE,500
731,Munchies,TilSona Til Oil,180.0,10.0,2,162.0,500,FALSE,500
732,Munchies,Top Ramen Chicken Noodles,60.0,10.0,1,54.0,280,FALSE,280
733,Munchies,Everest Chaat Masala,35.0,2.0,1,34.0,50,FALSE,50
734,Munchies,Keya Wonder Red Hot Chilli Flakes,89.0,10.0,2,80.0,40,FALSE,40
735,Munchies,Popular Essentials White Peas (Un-Polished),80.0,10.0,5,72.0,500,FALSE,500
736,Munchies,Chingâ€™s Secret Chowmein Hakka Noodles Masala ,44.0,0.0,2,44.0,60,FALSE,60
737,Munchies,Dhara Filtered Groundnut Oil (Jar),1050.0,1.0,6,1035.0,5000,FALSE,5
738,Munchies,Pillsbury Choco Chip Pancake Mix,99.0,5.0,6,94.0,165,FALSE,165
739,Munchies,Hershey's Caramel Syrup,230.0,0.0,1,230.0,623,FALSE,623
740,Munchies,Pillsbury Multi Grain Atta,60.0,6.0,3,56.0,1000,FALSE,1
741,Munchies,McCain New Mini Samosa with Cheese Corn Style Filling,120.0,1.0,2,118.0,240,FALSE,240
742,Munchies,Satyam Puffed Rice Kurmura (A),43.0,0.0,6,43.0,200,FALSE,200
743,Munchies,MTR 3 Min Poha,25.0,0.0,6,25.0,60,FALSE,60
744,Munchies,Ching's Manchurian Instant Noodles,15.0,0.0,5,15.0,60,FALSE,60
745,Munchies,Everest Pav Bhaji Masala,70.0,0.0,2,70.0,100,FALSE,100
746,Munchies,Hershey's Chocolate Flavour Syrup,220.0,6.0,6,205.0,623,FALSE,680
747,Munchies,Popular Essentials Dhania (Coriander Seeds),55.0,16.0,4,46.0,200,FALSE,200
748,Munchies,24 Mantra Red Chilly Whole,70.0,7.0,1,65.0,100,FALSE,100
749,Munchies,Dabur Honey - World's No.1,120.0,0.0,6,120.0,250,FALSE,250
750,Munchies,24 Mantra Organic Puffed Rice,40.0,2.0,6,39.0,200,FALSE,200
751,Munchies,24 Mantra Organic Wheat Daliya ,48.0,2.0,2,47.0,500,FALSE,500
752,Munchies,24 Mantra Organic Ragi Flour,65.0,20.0,4,52.0,500,FALSE,500
753,Munchies,Popular Essentials Cinnamon Whole (Dalchini),35.0,5.0,6,33.0,25,FALSE,25
754,Munchies,Sundrop Super Lite Advanced - Sunflower Oil,215.0,0.0,4,215.0,1000,FALSE,1
755,Munchies,Pillsbury Atta/Godihittu - Chakki Fresh,102.0,7.0,4,94.0,2000,FALSE,2
756,Munchies,Popular Essentials Green Moong Chilka/Chilka (Un-Polished),85.0,7.0,5,79.0,500,FALSE,500
757,Munchies,Popular Essentials HMT Kolam Steam,75.0,0.0,3,75.0,1000,FALSE,1
758,Munchies,Popular Essentials Black Urad Split,80.0,10.0,4,72.0,500,FALSE,500
759,Munchies,Keya Oregano,109.0,10.0,5,98.0,9,FALSE,9
760,Munchies,Popular Essentials Pink Rajma,100.0,10.0,6,90.0,500,FALSE,500
761,Munchies,Everest Chicken Masala,74.0,2.0,6,72.0,100,FALSE,100
762,Munchies,Popular Essentials HMT Kolam Steam,370.0,10.0,6,333.0,5000,FALSE,5
763,Munchies,Everest Shahi Paneer Masala,42.0,4.0,5,40.0,50,FALSE,50
764,Munchies,Godrej Yummiez Chicken Nuggets,325.0,9.0,1,293.0,500,FALSE,500
765,Munchies,Flying Bird Vanilla Essence,35.0,2.0,6,34.0,20,FALSE,20
766,Munchies,Everest Sabji Masala,30.0,3.0,6,29.0,50,FALSE,50
767,Munchies,Popular Essentials Californian Almond,695.0,32.0,6,470.0,500,FALSE,500
768,Munchies,Cornitos Cornitos Taco Shells - 4 Inches,110.0,20.0,6,88.0,80,FALSE,80
769,Munchies,Everest Rajma Masala,33.0,3.0,5,32.0,50,FALSE,50
770,Munchies,Popular Essentials White Til,40.0,5.0,1,38.0,100,FALSE,100
771,Munchies,Amul Dark Compound Chocolate Slab,125.0,2.0,6,122.0,500,FALSE,500
772,Munchies,Mothers Recipe Papad Chana Masala,79.0,10.0,6,71.0,200,FALSE,200
773,Munchies,Ching's Schezwan Masala Instant Noodles,60.0,0.0,1,60.0,240,FALSE,240
774,Munchies,Amul Milk Compound Chocolate Slab,110.0,2.0,6,107.0,500,FALSE,500
775,Munchies,Eastern Chicken Masala,70.0,7.0,3,65.0,100,FALSE,100
776,Munchies,Popular Essentials Methi Seeds,25.0,0.0,5,25.0,100,FALSE,100
777,Munchies,Saffola Yummy Masala Noodles ,20.0,0.0,2,20.0,46,FALSE,46
778,Munchies,Cadbury Hot Chocolate,175.0,5.0,6,166.0,200,FALSE,200
779,Munchies,Ching's Chicken Chilli Masala,10.0,0.0,6,10.0,20,FALSE,20
780,Munchies,Dabur Keora water - Authentic flavour for Biryani's and Desserts,62.0,6.0,6,58.0,250,FALSE,250
781,Munchies,Popular Essentials Black Cardamom/Elaichi ,100.0,10.0,6,90.0,50,FALSE,50
782,Munchies,Popular Essentials Idli Rice,60.0,10.0,4,54.0,1000,FALSE,1
783,Munchies,Everest Chole Masala,33.0,3.0,1,32.0,50,FALSE,50
784,Munchies,Dabur Hommade Tamarind Paste,48.0,6.0,6,45.0,200,FALSE,200
785,Munchies,Popular Essentials Cooking Soda,30.0,10.0,6,27.0,200,FALSE,200
786,Munchies,RRO Primio Refined Groundnut Oil Pet Bottle,255.0,6.0,2,239.0,1000,FALSE,1
787,Munchies,Everest Pani Puri Masala,31.0,3.0,6,30.0,50,FALSE,50
788,Munchies,Nissin Cup Noodles Tangy Tomato,50.0,10.0,2,45.0,70,FALSE,70
789,Munchies,Ching's Veg Manchurian Masala,10.0,0.0,2,10.0,20,FALSE,20
790,Munchies,Ceres Foods Fish Mustard Instant Liquid Masala,220.0,50.0,6,110.0,200,FALSE,200
791,Munchies,Everest Garam Masala,158.0,10.0,6,142.0,200,FALSE,200
792,Munchies,24 Mantra Organic Jowar Flour,70.0,7.0,6,65.0,500,FALSE,500
793,Munchies,Maggi Coconut Milkpowder,100.0,0.0,6,100.0,100,FALSE,100
794,Munchies,On1y Pepper Grinder,159.0,9.0,1,144.0,50,FALSE,50
795,Munchies,Popular Essentials Rice Flour,60.0,0.0,3,60.0,1000,FALSE,1
796,Munchies,Sunfeast Yippee! Pasta Treat - Sour Cream Onion,28.0,10.0,1,25.0,65,FALSE,65
797,Munchies,24 Mantra Organic Brown Sona Masoori Rice,95.0,0.0,6,95.0,1000,FALSE,1
798,Munchies,Happilo Premium Afghani Anjeer,365.0,29.0,2,256.0,200,FALSE,200
799,Munchies,Popular Essentials Chiroti Sooji,35.0,2.0,6,34.0,500,FALSE,500
800,Munchies,RRO Til Dil Premium Til Oil Bottle,330.0,10.0,5,294.0,1000,FALSE,1
801,Munchies,Popular Essentials Red Rajma,90.0,10.0,6,81.0,500,FALSE,500
802,Munchies,Cornitos Peanut - Premium Salted ,120.0,10.0,6,108.0,150,FALSE,150
803,Munchies,Popular Essentials Black Pepper,100.0,10.0,5,90.0,100,FALSE,100
804,Munchies,24 Mantra Organic Tur Dal - Split,130.0,7.0,6,120.0,500,FALSE,500
805,Munchies,Sugarfree Gold Low Calorie Sweetner,65.0,6.0,3,61.0,110,FALSE,100
806,Munchies,Ching's Secret Paneer Chilli Masala,10.0,0.0,2,10.0,20,FALSE,20
807,Munchies,Dabur Honey ,220.0,7.0,3,204.0,500,FALSE,500
808,Munchies,Sunfeast Yippee! Pasta Treat - Sour Cream Onion,28.0,17.0,3,23.0,65,FALSE,65
809,Munchies,Everest Tea Masala,55.0,9.0,2,50.0,50,FALSE,50
810,Munchies,Ching's Paneer Chilli Masala,44.0,0.0,4,44.0,60,FALSE,60
811,Munchies,Sunfeast YiPPee! Magic Masala Noodles,70.0,10.0,3,63.0,405,FALSE,405
812,Munchies,Everest Meat Masala Powder,74.0,9.0,3,67.0,100,FALSE,100
813,Munchies,Pillsbury Atta With Multigrains Wheat Grains,295.0,16.0,6,245.0,5000,FALSE,5
814,Munchies,Mother's Recipe Tamarind Paste,50.0,2.0,6,49.0,200,FALSE,200
815,Munchies,Quaker Oats Breakfast Cereals - With Flavour Mix Nutritious Rich Source Of Energy,49.0,8.0,6,45.0,200,FALSE,200
816,Munchies,Popular Essentials Cloves (Lavang),75.0,17.0,6,62.0,50,FALSE,50
817,Munchies,Sunfeast Yippee! Power Up Atta Noodles,96.0,15.0,6,81.0,280,FALSE,280
818,Munchies,Suhana Paneer Tikka Masala Mix,40.0,5.0,6,38.0,50,FALSE,50
819,Munchies,24 Mantra Turmeric Powder,35.0,2.0,6,34.0,100,FALSE,100
820,Munchies,24 Mantra Super Grain Quinoa,190.0,0.0,4,190.0,500,FALSE,500
821,Munchies,Everest Powder - Egg Curry Masala,40.0,2.0,6,39.0,50,FALSE,50
822,Munchies,Popular Essentials Pe Shah Jeera ,60.0,15.0,6,51.0,50,FALSE,50
823,Munchies,24 Mantra Organic Sattu Atta,95.0,0.0,6,95.0,500,FALSE,500
824,Munchies,Smith & Jones Pasta Masala,46.0,0.0,6,46.0,54,FALSE,54
825,Munchies,Weikfield Vanilla Custard Powder,142.0,9.0,3,128.0,500,FALSE,500
826,Munchies,Sugarfree Natura Low Calorie Sweetner ,300.0,10.0,3,270.0,42,FALSE,42
827,Munchies,Pillsbury Vanilla Custard Powder,37.0,2.0,6,36.0,100,FALSE,100
828,Munchies,24 Mantra Organic Rajma,145.0,0.0,6,145.0,500,FALSE,500
829,Munchies,Popular Essentials Broken Wheat/Daliya,35.0,2.0,6,34.0,500,FALSE,500
830,Munchies,Zorabian Chicken Smoked Ham,205.0,5.0,1,194.0,250,FALSE,250
831,Munchies,Smith & Jones Peri Peri Masala,99.0,0.0,6,99.0,75,FALSE,75
832,Munchies,Saffola Veggie Twist Masala Oats,195.0,12.0,2,171.0,500,FALSE,500
833,Munchies,Popular Essentials Urad Dal Split (Un-Polished),85.0,9.0,5,77.0,500,FALSE,500
834,Munchies,Weikfield Baking Powder,22.0,0.0,6,22.0,50,FALSE,50
835,Munchies,Popular Essentials Bajra Whole,65.0,13.0,6,56.0,1000,FALSE,1
836,Munchies,Weikfield Veg Jelly Crystals - Strawberry,45.0,2.0,6,44.0,90,FALSE,90
837,Munchies,Weikfield Veg Jelly Crystals - Raspberry,45.0,2.0,6,44.0,90,FALSE,90
838,Munchies,Popular Essentials Masoor Dal Split (Un-Polished),70.0,10.0,4,63.0,500,FALSE,500
839,Munchies,Popular Essentials Ajwain Whole,50.0,12.0,2,44.0,100,FALSE,100
840,Munchies,Popular Essentials Pista Salted (With Shell),470.0,21.0,5,371.0,250,FALSE,250
841,Munchies,The Bake Shop Bread Crumbs,50.0,6.0,3,47.0,400,FALSE,400
842,Munchies,Popular Essentials Horse Gram,40.0,10.0,4,36.0,500,FALSE,500
843,Munchies,Hershey's Chocolate Syrup,95.0,0.0,4,95.0,200,FALSE,200
844,Munchies,Godrej Yummiez Chilli Chicken Sausages ,160.0,10.0,3,144.0,250,FALSE,250
845,Munchies,Everest Kasuri Methi,25.0,0.0,6,25.0,25,FALSE,25
846,Munchies,Satyam Makhana,208.0,0.0,6,208.0,100,FALSE,100
847,Munchies,Everest Tandoori Chicken Masala,39.0,2.0,5,38.0,50,FALSE,50
848,Munchies,Weikfield Falooda Mix - Kesar Pista,49.0,2.0,3,48.0,200,FALSE,200
849,Munchies,Weikfield Cocoa Powder,70.0,7.0,6,65.0,50,FALSE,50
850,Munchies,Pantai Coconut Cream,150.0,4.0,4,143.0,400,FALSE,400
851,Munchies,Popular Essentials Coriander Seeds,15.0,0.0,5,15.0,50,FALSE,50
852,Munchies,Ching's Singapore Curry Instant Noodles,60.0,0.0,4,60.0,240,FALSE,240
853,Munchies,Eastern Fish Masala,48.0,2.0,5,47.0,100,FALSE,100
854,Munchies,Pillsbury Atta/Godihittu - Chakki Fresh,275.0,0.0,6,275.0,5000,FALSE,5
855,Munchies,"Oleev Smart Oil Fortified with VIT A, D, E & K (Pouch)",215.0,9.0,4,194.0,1000,FALSE,1
856,Munchies,Everest Dry Ginger Powder,75.0,9.0,4,68.0,100,FALSE,100
857,Munchies,Pillsbury Cooker Cake Mix - Choco,100.0,11.0,6,89.0,159,FALSE,159
858,Munchies,Hersheys Chocolate Almond Syrup,200.0,0.0,2,200.0,450,FALSE,450
859,Munchies,Satyam Nighties Spices  Chilli Pandi,56.0,7.0,5,52.0,100,FALSE,100
860,Munchies,Popular Essentials Popular Essential Pista Salted (With Shell),190.0,10.0,6,171.0,100,FALSE,100
861,Munchies,Godrej Yummiez Chicken Punjabi Tikka ,295.0,9.0,6,266.0,360,FALSE,360
862,Munchies,Popular Essentials Rozana Sona Masuri Raw Rice,350.0,10.0,5,312.0,5000,FALSE,5
863,Munchies,24 Mantra Mustard Oil (Cold Pressed) ,350.0,10.0,6,312.0,1000,FALSE,1
864,Munchies,24 Mantra Organic Black Pepper,170.0,7.0,6,157.0,100,FALSE,100
865,Munchies,Popular Essentials Green Moong Whole,90.0,16.0,3,75.0,500,FALSE,500
866,Munchies,24 Mantra Organic Masoor Dal - Split,95.0,7.0,6,88.0,500,FALSE,500
867,Munchies,Praakritik Organic Natural Rock Salt,60.0,6.0,3,56.0,500,FALSE,500
868,Munchies,24 Mantra Sunflower Oil (Cold Pressed) Pet Bottle,390.0,11.0,5,347.0,1000,FALSE,1
869,Munchies,"Ching's Secret Instant Noodles, Hot Garlic",60.0,0.0,4,60.0,240,FALSE,240
870,Munchies,Saffola Everyday Peppy Tomato Masala Oats,195.0,12.0,6,171.0,500,FALSE,500
871,Munchies,Dabur 100% Pure Honey - Worlds No.1,430.0,10.0,6,387.0,1000,FALSE,1
872,Munchies,Popular Essentials Star Anise,70.0,10.0,5,63.0,25,FALSE,25
873,Munchies,Ching's Secret Chicken 65 Masala - Chicken,10.0,0.0,5,10.0,20,FALSE,20
874,Munchies,Cadbury Cocoa Powder,223.0,5.0,6,211.0,150,FALSE,150
875,Munchies,Praakritik Natural Desi Gir Cow A2 Ghee,1450.0,10.0,6,1305.0,540,FALSE,540
876,Munchies,Praakritik Organic Poha,120.0,6.0,5,112.0,500,FALSE,500
877,Munchies,Praakritik Organic Natural Wild Forest Honey,160.0,6.0,4,150.0,200,FALSE,200
878,Munchies,Popular Essentials Dry Dates (Kharak),140.0,15.0,6,118.0,250,FALSE,250
879,Munchies,Popular Essentials Kashmiri Red Rajma,95.0,6.0,4,89.0,500,FALSE,500
